H          N2         C6H         N2         C6H2                                                     2.640e-26 -3.100e+00  7.210e+02 2.00e+00 1.00e+02      3   3.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    21 1  2
H          N2         C6H6        N2         C6H7                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.270e-11  0.000e+00  1.600e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    22 1  2
C          C          N2          C2         N2                                                       5.300e-31 -1.600e+00  0.000e+00 2.00e+00 1.00e+02      3   2.160e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    23 1  2
N2         C2H2       CH3         N2         C3H5                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   1.000e-12  0.000e+00  3.900e+03 3.16e+00 1.00e+02      3   1.000e+00     50    200  6    24 1  2
N2         CH3        C2H3        N2         CH3CHCH2                                                 1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   3.790e-11  4.170e-01 -1.610e+02 2.20e+00 1.00e+02      3   1.000e+00     50    200  6    25 1  2
N2         CH3        C2H4        N2         C3H7                                                     1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   3.500e-13  0.000e+00  3.700e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    26 1  2
N2         CH3        C2H5        N2         C3H8                                                     1.050e-19 -1.610e+01  1.900e+03 5.00e+00 1.00e+02      3   5.600e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    27 1  2
N2         CH3        C3H5        N2         C4H8                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   2.720e-11 -3.200e-01 -6.600e+01 1.50e+00 1.00e+02      3   1.000e+00     50    200  6    28 1  2
N2         CH3        CH3CHCH2    N2         C4H9                                                     1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   1.340e-13  0.000e+00  3.330e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    29 1  2
N2         CH3        C3H7        N2         C4H10                                                    1.440e-17 -1.850e+01  2.310e+03 2.00e+00 1.00e+02      3   5.160e-11 -3.200e-01  0.000e+00 1.40e+00 1.00e+02      3   1.000e+00     50    200  6    30 1  2
N2         CH3        C4H2        N2         C5H5                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   1.000e-12  0.000e+00  3.900e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    31 1  2
N2         CH3        C4H3        N2         C5H6                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   3.790e-11  4.170e-01 -1.610e+02 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    32 1  2
N2         C2H2       C2H3        N2         C4H5                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   2.120e-14  1.900e+00  1.060e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    33 1  2
N2         C2H3       C2H5        N2         C4H8                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   2.500e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    34 1  2
N2         C2H3       C3H7        N2         C5H10                                                    1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.600e-11  0.000e+00  0.000e+00 2.50e+00 1.00e+02      3   1.000e+00     50    200  6    35 1  2
N2         C2H2       C2H5        N2         C4H7                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.600e-14  0.000e+00  3.520e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    36 1  2
N2         C2H4       C2H5        N2         C4H9                                                     1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   1.800e-13  0.000e+00  3.670e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    37 1  2
N2         C2H5       C2H5        N2         C4H10                                                    9.770e-22 -6.390e+00  3.010e+02 2.00e+00 1.00e+02      3   1.260e-11  0.000e+00  9.600e+01 2.20e+00 1.00e+02      3   1.000e+00     50    200  6    38 1  2
N2         CH3CCH     C2H5        N2         C5H9                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.600e-14  0.000e+00  3.520e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    39 1  2
N2         C2H5       CH2CCH2     N2         C5H9                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.600e-14  0.000e+00  3.520e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    40 1  2
N2         C2H5       C3H5        N2         C5H10                                                    1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   3.330e-13  0.000e+00 -6.600e+01 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    41 1  2
N2         CH3CHCH2   C2H5        N2         C5H11                                                    1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   1.700e-13  0.000e+00  3.620e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    42 1  2
N2         C2H5       C3H7        N2         C5H12                                                    1.440e-17 -1.850e+01  2.310e+03 1.00e+01 1.00e+02      3   3.300e-11  0.000e+00  0.000e+00 1.30e+00 1.00e+02      3   1.000e+00     50    200  6    43 1  2
N2         C4H2       C2H5        N2         C6H7                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.600e-14  0.000e+00  3.520e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    44 1  2
N2         C2H5       C4H3        N2         C6H8                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   2.500e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    45 1  2
N2         C2H2       CH2CCH      N2         C5H5                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    46 1  2
N2         CH2CCH     CH2CCH      N2         C6H6                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   7.420e-11 -6.900e-01  8.800e+01 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    47 1  2
N2         CH2CCH     C4H2        N2         C7H5                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    48 1  2
N2         C2H2       C3H5        N2         C5H7                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    49 1  2
N2         CH3CCH     C3H5        N2         C6H9                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    50 1  2
N2         C3H5       CH2CCH2     N2         C6H9                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    51 1  2
N2         C3H5       C3H5        N2         C6H10                                                    1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.700e-11  0.000e+00 -1.320e+02 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    52 1  2
N2         C3H5       C3H7        N2         C6H12                                                    1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   3.400e-11  0.000e+00 -6.600e+01 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    53 1  2
N2         C4H2       C3H5        N2         C7H7                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    54 1  2
N2         C2H4       C3H7        N2         C5H11                                                    1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   7.500e-14  0.000e+00  3.470e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    55 1  2
N2         CH3CCH     C3H7        N2         C6H11                                                    3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   1.200e-12  0.000e+00  4.530e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    56 1  2
N2         C3H7       CH2CCH2     N2         C6H11                                                    3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   1.200e-12  0.000e+00  4.530e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    57 1  2
N2         CH3CHCH2   C3H7        N2         C6H13                                                    1.390e-29  0.000e+00  5.620e+02 1.00e+01 1.00e+02      3   7.500e-14  0.000e+00  3.470e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    58 1  2
N2         C3H7       C3H7        N2         C6H14                                                    9.770e-22 -6.390e+00  3.010e+02 1.00e+01 1.00e+02      3   1.700e-11  0.000e+00  0.000e+00 1.50e+00 1.00e+02      3   1.000e+00     50    200  6    59 1  2
N2         C3H7       C4H3        N2         C7H10                                                    1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.600e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    60 1  2
N2         C4H3       C4H3        N2         C8H6                                                     1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.200e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    61 1  2
N          N          N2          N2         N2                                                       4.100e-34  0.000e+00  0.000e+00 2.50e+00 1.00e+02      3   1.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    62 1  2
N2         NH2        CH3         N2         CH3NH2                                                   8.520e-30 -3.850e+00  0.000e+00 1.40e+00 1.00e+02      3   1.730e-10  4.200e-01  0.000e+00 1.40e+00 1.00e+02      3   1.000e+00     50    200  6    63 1  2
N2         NH2        NH2         N2         N2H4                                                     7.770e-31 -3.900e+00  0.000e+00 1.30e+00 1.00e+02      3   5.500e-11  2.700e-01  0.000e+00 1.20e+00 1.00e+02      3   1.000e+00     50    200  6    64 1  2
H          CN         N2          N2         HCN                                                      7.770e-31 -2.200e+00  5.670e+02 1.00e+01 1.00e+02      3   5.500e-11 -5.000e-01  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    65 1  2
CN         CN         N2          N2         C2N2                                                     7.770e-31 -2.610e+00  0.000e+00 3.00e+00 1.00e+02      3   5.500e-11  0.000e+00  0.000e+00 3.00e+00 1.00e+02      3   1.000e+00     50    200  6    66 1  2
H          N2         HCN         N2         H2CN                                                     3.300e-30 -2.730e+00  3.860e+03 1.00e+01 1.00e+02      3   1.500e-15  0.000e+00  2.440e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    67 1  2
H          N2         C2N2        N2         HC2N2                                                    1.000e-28  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   1.000e-15  0.000e+00  0.000e+00 1.20e+00 1.00e+02      3   1.000e+00     50    200  6    68 1  2
H          N2         HC3N        N2         H2C3N                                                    4.190e-36  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   8.400e-13  0.000e+00  5.000e+02 1.20e+00 1.00e+02      3   1.000e+00     50    200  6    69 1  2
H          O          N2          N2         OH                                                       4.330e-32 -1.000e+00  0.000e+00 5.00e+00 1.00e+02      3   1.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    70 1  2
O          CO         N2          N2         CO2                                                      1.700e-33  0.000e+00  1.510e+03 2.50e+00 1.00e+02      3   1.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    71 1  2
H          N2         OH          N2         H2O                                                      6.780e-31 -2.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    72 1  2
N2         OH         CH3         N2         CH3OH                                                    1.750e-27 -3.800e+00  0.000e+00 1.40e+00 1.00e+02      3   1.310e-10  1.000e-01  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    73 1  2
OH         CH3        He          He         CH3OH                                                    4.390e-26 -6.210e+00  6.710e+02 1.17e+00 2.70e+01      3   7.950e-11 -7.900e-01  0.000e+00 1.17e+00 2.70e+01      3   7.610e-01    298   2000  6    74 1  2
OH         CH3        He          He         H2O        (1)CH2                                        1.000e-10 -9.100e-01  2.750e+02 1.26e+00 0.00e+00      3   1.490e+07  5.800e+00 -4.850e+02 1.26e+00 0.00e+00      3   5.630e-01    298   2000  6    75 1  2
OH         CH3        He          He         H2         H2CO                                          1.970e-14 -1.200e-01 -2.090e+02 2.15e+00 0.00e+00      3   7.480e+03  8.000e+00 -1.240e+03 1.26e+00 0.00e+00      3   5.850e-01    298   2000  6    76 1  2
N2         OH         C2H2        N2         CH3CO                                                    1.000e-33 -1.500e+00  0.000e+00 1.60e+00 3.00e+02      3   3.500e-12  2.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    77 1  2
H          CO         N2          N2         HCO                                                      5.290e-34  0.000e+00  3.730e+02 1.30e+00 4.50e+02      3   1.000e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    78 1  2
H          N2         l-C3H2      N2         CH2CCH                                                   1.700e-26  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    79 1  2
H          N2         C4H3        N2         C4H4                                                     3.470e-27 -1.300e+00  0.000e+00 2.00e+00 1.00e+02      3   8.560e-10  0.000e+00  4.050e+02 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    80 1  2
H          N2                     N2         C4H5                                                     3.380e-25 -7.030e+00  1.390e+03 2.00e+00 1.00e+02      3   3.300e-12  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    81 1  2
H          N2         c-C6H5      N2         C6H6                                                     7.640e-13 -1.630e+01  3.530e+03 2.00e+00 1.00e+02      3   1.660e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    82 1  2
C          H2         N2          N2         CH2                                                      7.000e-32  0.000e+00  0.000e+00 1.30e+00 1.00e+02      3   2.060e-11  0.000e+00  5.540e+01 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    83 1  2
N2         CH3        CH2CCH      N2         CH2CHCHCH2                                               1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.500e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    84 1  2
N2         C2H3       C2H3        N2         CH2CHCHCH2                                               1.130e-25 -3.750e+00  4.940e+02 1.00e+01 1.00e+02      3   1.200e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    85 1  2
N2         NH         NH          H2         N2         N2                                            3.220e-29  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   9.400e-12  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    86 1  2
CN         N2         C3N         N2         NC4N                                                     7.770e-31 -2.610e+00  0.000e+00 1.00e+01 1.00e+02      3   5.500e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    87 1  2
N2         C2H2       C4H3        N2         c-C6H5                                                   2.550e-22 -1.280e+01  5.890e+03 2.00e+00 1.00e+02      3   4.090e-16  4.700e-01  3.020e+03 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    88 1  2
N2         OH         OH          N2         HOOH                                                     6.900e-31 -1.000e+00  0.000e+00 1.50e+00 1.00e+02      3   2.600e-11  0.000e+00  0.000e+00 1.50e+00 1.00e+02      3   6.000e-01    200    300  6    89 1  2
N2         OH         OH          N2         HOOH                                                     6.900e-31 -8.000e-01  0.000e+00 1.12e+00 8.60e+01      3   2.600e-11  0.000e+00  0.000e+00 1.26e+00 0.00e+00      3   5.000e-01    200    400  6    89 2  2
N2         OH         OH          N2         HOOH                                                     6.900e-31 -8.000e-01  0.000e+00 1.17e+00 0.00e+00      3   2.600e-11  0.000e+00  0.000e+00 1.17e+00 0.00e+00      3   5.000e-01    200    400  6    89 3  2
OH         OH         H2O         H2O        HOOH                                                     4.000e-30  0.000e+00  0.000e+00 1.17e+00 0.00e+00      3   2.600e-11  0.000e+00  0.000e+00 1.17e+00 0.00e+00      3   5.000e-01    200    400  6    90 1  2
O          N2         NO2         N2         NO3                                                      2.500e-31 -1.800e+00  0.000e+00 1.30e+00 1.00e+02      3   2.200e-11 -7.000e-01  0.000e+00 1.30e+00 1.00e+02      3   6.000e-01    200    300  6    91 1  2
O          N2         NO2         N2         NO3                                                      1.300e-31 -1.500e+00  0.000e+00 1.41e+00 1.73e+02      3   2.300e-11  2.400e-01  0.000e+00 1.26e+00 0.00e+00      3   6.000e-01    200    400  6    91 2  2
He         CO         CH3         He         CH3CO                                                    6.380e-35  1.050e+00  1.300e+03 1.17e+00 0.00e+00      3   1.240e-13  1.050e+00  2.850e+03 1.47e+00 0.00e+00      3   5.000e-01    400    500  6    92 1  2
CO         CH3        N2          N2         CH3CO                                                    1.910e-29  0.000e+00  0.000e+00 3.16e+00 1.00e+02      3   1.180e-10  0.000e+00  3.460e+03 1.60e+00 1.00e+02      3   1.000e+00     50    200  6    93 1  2
CO         CH3        N2          N2         CH3CO                                                    5.900e-36  0.000e+00  0.000e+00 1.47e+00 0.00e+00      3   1.240e-13  1.050e+00  2.850e+03 1.47e+00 0.00e+00      3   6.000e-01    300    350  6    93 2  2
H          N2         O2          N2         O2H                                                      4.400e-32 -1.300e+00  0.000e+00 1.30e+00 5.00e+01      3   7.500e-11  2.000e-01  0.000e+00 1.30e+00 5.00e+01      3   6.000e-01    200    300  6    94 1  2
N2         O2H        O2H         N2         O2         HOOH                                          2.100e-33  0.000e+00 -9.200e+02 1.20e+00 2.00e+02      3   3.000e-13  0.000e+00 -4.600e+02 1.15e+00 1.00e+02      3   6.000e-01    200    300  6    95 1  2
CO         N2         OH          H          N2         CO2                                           1.500e-13  6.000e-01  0.000e+00 1.10e+00 1.00e+02      3   2.100e+09  6.100e+00  0.000e+00 1.10e+00 1.00e+02      3   6.000e-01    200    300  6    96 1  2
O          N2         SO2         N2         SO3                                                      1.800e-33  2.000e+00  0.000e+00 2.00e+00 1.00e+02      3   4.200e-14  1.800e+00  0.000e+00 2.00e+00 1.00e+02      3   6.000e-01    200    300  6    97 1  2
H          N2         C6H4        N2         c-C6H5                                                   5.170e-13 -1.840e+01  6.690e+03 2.00e+00 1.00e+02      3   5.960e-12  1.110e+00  7.050e+02 2.00e+00 1.00e+02      3   1.000e+00     50    200  6    98 1  2
N2         C4H2       C3H7        N2         C7H9                                                     3.300e-30  0.000e+00  7.400e+02 1.00e+01 1.00e+02      3   5.300e-14  0.000e+00  3.500e+03 1.00e+01 1.00e+02      3   1.000e+00     50    200  6    99 1  2
CO         N2         CH2         N2         H2CCO                                                    3.010e-30  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   2.660e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02      3   1.000e+00     50    200  6   100 1  2
